unique_code,violation_type,category,vehicle_age,belts,personal_injured,contributed_to_accident,property_damaged,vehicle_category,arrest_category
"""Code_23953""",1,1,22,1,0,0,0,1,1
"""Code_18263""",1,14,11,1,0,0,0,1,1
"""Code_30603""",1,7,15,1,0,0,1,1,1
"""Code_26856""",1,7,21,1,0,0,0,1,1
"""Code_6788""",1,12,21,1,0,0,0,1,1
"""Code_31899""",1,15,20,1,0,0,0,1,1
"""Code_15457""",1,6,9,1,0,0,0,2,1
"""Code_17945""",1,12,25,1,0,0,0,1,1
"""Code_15302""",1,12,24,1,0,0,0,1,1
"""Code_17740""",1,7,18,1,0,0,0,1,1
"""Code_26848""",1,11,20,1,0,0,0,1,1
"""Code_16802""",1,4,11,1,0,0,0,3,1
"""Code_26292""",1,1,18,1,0,0,0,1,1
"""Code_5864""",1,12,17,1,0,0,0,1,1
"""Code_9905""",1,13,11,1,0,0,0,1,1
"""Code_21450""",1,9,14,1,0,0,0,2,1
"""Code_20956""",1,6,9,1,0,0,0,1,2
"""Code_2264""",1,7,22,1,0,0,0,1,1
"""Code_11185""",1,8,21,1,0,0,0,1,1
"""Code_6891""",1,7,11,1,0,0,0,1,1
"""Code_12713""",1,3,16,1,0,0,0,1,1
"""Code_3972""",1,3,23,1,0,0,0,1,1
"""Code_5074""",1,4,8,1,0,0,0,3,2
"""Code_28737""",1,1,26,1,0,0,0,1,1
"""Code_8932""",1,15,20,1,0,0,0,1,1
"""Code_4314""",1,1,27,1,0,0,0,1,1
"""Code_13450""",1,2,12,1,0,0,0,1,1
"""Code_20475""",1,4,17,1,0,0,0,1,1
"""Code_9131""",1,2,20,1,0,0,0,1,1
"""Code_30773""",1,7,11,1,0,0,0,1,1
"""Code_26357""",1,7,15,1,0,0,0,1,1
"""Code_24406""",1,2,9,1,0,0,0,1,1
"""Code_464""",1,15,20,1,0,0,0,1,1
"""Code_9529""",1,3,24,1,0,0,0,1,1
"""Code_3111""",1,5,21,1,0,0,0,1,1
"""Code_28751""",1,9,17,1,0,1,0,1,1
"""Code_11656""",1,3,15,1,0,0,0,1,1
"""Code_11516""",1,3,30,1,0,0,0,3,1
"""Code_16354""",1,2,21,1,0,0,0,1,1
"""Code_15013""",1,4,17,1,0,0,0,1,1
"""Code_25621""",1,2,20,1,0,0,0,1,1
"""Code_14563""",1,11,23,1,0,0,0,1,1
"""Code_14684""",1,13,19,1,0,0,0,3,1
"""Code_29356""",1,0,20,1,0,0,0,1,1
"""Code_10980""",1,4,12,1,0,0,0,1,2
"""Code_23780""",1,5,10,1,0,0,0,1,1
"""Code_14260""",1,7,17,1,0,0,0,1,1
"""Code_3948""",1,15,38,1,0,0,0,1,1
"""Code_12552""",1,13,10,1,0,0,0,2,1
"""Code_6414""",1,7,16,1,0,0,0,1,1
"""Code_7076""",1,4,10,1,0,0,0,1,2
"""Code_21083""",1,4,14,1,0,0,0,1,1
"""Code_10278""",1,4,7,1,0,0,0,1,2
"""Code_21841""",1,5,21,1,0,0,0,1,1
"""Code_6794""",1,7,23,1,0,0,0,1,1
"""Code_23310""",1,7,9,1,0,0,0,1,1
"""Code_3995""",1,4,14,1,0,0,0,3,2
"""Code_9757""",1,9,19,1,0,0,0,2,1
"""Code_10730""",1,7,18,1,0,0,0,1,1
"""Code_21571""",1,2,14,1,0,0,0,1,1
"""Code_9144""",1,2,25,1,0,0,0,1,1
"""Code_20308""",1,7,20,1,0,0,0,1,1
"""Code_16463""",1,4,16,1,0,0,0,1,2
"""Code_23640""",1,3,17,1,0,0,0,1,1
"""Code_1461""",1,5,14,1,0,0,0,1,1
"""Code_28594""",1,2,23,1,0,0,0,1,1
"""Code_3061""",1,4,17,1,0,0,0,1,1
"""Code_32004""",1,7,25,1,0,0,0,1,1
"""Code_394""",1,3,18,1,0,0,0,1,1
"""Code_30052""",1,3,13,1,0,0,0,1,1
"""Code_8132""",1,13,17,1,0,0,0,1,1
"""Code_7477""",1,2,26,1,0,0,0,1,1
"""Code_2573""",1,11,18,1,0,0,0,1,1
"""Code_11125""",1,13,16,1,0,0,0,2,1
"""Code_22664""",1,2,10,1,0,0,0,1,1
"""Code_27891""",1,6,12,1,0,0,0,2,2
"""Code_25007""",1,2,27,1,0,0,0,4,1
"""Code_6766""",1,12,20,1,0,0,0,1,1
"""Code_19848""",1,5,20,1,0,0,0,1,1
"""Code_18758""",1,7,33,1,0,0,0,1,1
"""Code_498""",1,7,38,1,0,0,0,2,1
"""Code_6912""",1,3,9,1,0,0,0,1,1
"""Code_29966""",1,5,22,1,0,0,1,1,1
"""Code_19341""",1,7,11,1,0,1,1,1,1
"""Code_22193""",1,4,20,1,0,0,0,4,1
"""Code_8289""",1,2,10,1,0,0,0,1,1
"""Code_21470""",1,4,20,1,0,0,0,2,2
"""Code_6190""",1,7,22,1,0,0,0,1,1
"""Code_16523""",1,16,29,1,0,0,0,1,1
"""Code_23712""",1,7,23,1,0,0,0,1,1
"""Code_24763""",1,13,10,1,0,0,0,1,1
"""Code_22923""",1,4,10,1,0,0,0,1,2
"""Code_12236""",1,4,9,1,0,0,0,1,2
"""Code_24296""",1,7,19,1,0,0,0,1,1
"""Code_2735""",1,7,21,1,0,0,0,1,2
"""Code_19276""",1,3,25,1,0,0,0,1,1
"""Code_19463""",1,4,7,1,0,0,0,1,2
"""Code_23006""",1,3,24,1,0,0,0,1,1
"""Code_17989""",1,4,15,1,0,0,0,1,1
"""Code_20057""",1,7,20,1,0,0,0,1,1
"""Code_25708""",1,4,14,1,0,0,0,1,2
"""Code_10520""",1,3,9,1,0,0,0,1,1
"""Code_22529""",1,15,19,1,0,0,0,1,1
"""Code_2939""",1,9,20,1,0,1,1,1,1
"""Code_17134""",1,7,22,1,0,0,0,1,1
"""Code_22848""",1,2,9,1,0,0,0,2,1
"""Code_24919""",1,15,22,1,0,0,0,1,1
"""Code_15651""",1,3,18,1,0,0,0,1,1
"""Code_946""",1,15,19,1,0,0,0,2,1
"""Code_582""",1,3,19,1,0,0,0,1,1
"""Code_20873""",1,3,16,1,0,0,0,1,1
"""Code_12735""",1,7,18,1,0,0,0,1,1
"""Code_21119""",1,2,9,1,0,0,0,1,1
"""Code_25094""",1,9,25,1,0,0,0,1,1
"""Code_5799""",1,13,18,1,0,0,0,1,1
"""Code_30432""",1,5,11,1,0,0,0,1,1
"""Code_10434""",1,7,19,1,0,0,0,1,1
"""Code_3861""",1,12,22,1,0,0,0,1,2
"""Code_7860""",1,13,16,1,0,0,0,1,1
"""Code_26984""",1,12,13,1,0,0,0,1,1
"""Code_9640""",1,2,13,1,0,0,0,1,1
"""Code_21865""",1,7,14,1,0,0,0,1,1
"""Code_1766""",1,4,21,1,0,0,0,1,2
"""Code_21576""",1,1,23,1,0,0,0,1,1
"""Code_15719""",1,8,10,1,0,0,0,1,1
"""Code_28561""",1,7,23,1,0,0,0,1,1
"""Code_16634""",1,12,20,1,0,0,0,1,1
"""Code_31126""",1,4,16,1,0,0,0,1,1
"""Code_15360""",1,9,14,1,0,0,0,1,1
"""Code_31304""",1,15,19,1,0,0,0,1,1
"""Code_30467""",1,12,17,1,0,0,0,1,1
"""Code_17542""",1,4,20,1,0,0,0,2,1
"""Code_19690""",1,12,13,1,0,0,0,1,2
"""Code_22097""",1,16,9,1,0,0,0,1,1
"""Code_24252""",1,6,13,1,0,0,0,1,2
"""Code_25521""",1,2,21,1,0,1,0,1,1
"""Code_12247""",1,12,14,1,0,0,0,1,1
"""Code_14832""",1,2,11,1,0,0,0,1,1
"""Code_6756""",1,4,14,1,0,0,0,1,2
"""Code_31719""",1,4,18,1,0,0,0,1,1
"""Code_8061""",1,3,11,1,0,0,0,1,1
"""Code_13762""",1,2,11,1,0,0,0,1,1
"""Code_27769""",1,12,17,1,0,0,0,1,1
"""Code_24474""",1,11,15,1,0,0,0,1,1
"""Code_5574""",1,6,13,1,0,0,0,1,1
"""Code_16632""",1,3,20,1,0,0,0,1,1
"""Code_30051""",1,12,17,1,0,0,0,2,1
"""Code_9559""",1,5,18,1,0,0,0,1,1
"""Code_26976""",1,4,17,1,0,0,0,1,2
"""Code_22840""",1,7,24,1,0,0,0,1,1
"""Code_26046""",1,14,20,1,0,1,1,1,1
"""Code_2385""",1,2,17,1,0,0,0,1,1
"""Code_14919""",1,12,28,1,0,0,0,1,1
"""Code_25488""",1,7,28,1,0,0,0,1,1
"""Code_17041""",1,7,24,1,0,0,0,1,1
"""Code_4533""",1,12,16,1,0,0,0,1,1
"""Code_5217""",1,7,21,1,0,0,0,1,1
"""Code_1861""",1,2,21,1,0,0,0,1,1
"""Code_18492""",1,11,23,1,0,0,0,1,1
"""Code_7038""",1,6,21,1,0,0,0,1,1
"""Code_11319""",1,8,23,1,0,0,0,1,1
"""Code_4978""",1,15,16,1,0,0,0,1,1
"""Code_7643""",1,2,19,1,1,0,0,1,1
"""Code_5919""",1,1,22,1,0,0,0,2,2
"""Code_30207""",1,7,13,1,0,0,0,1,1
"""Code_3946""",1,7,10,1,0,0,0,1,1
"""Code_22532""",1,4,18,1,0,0,0,1,2
"""Code_21903""",1,5,21,1,0,0,0,1,1
"""Code_28409""",1,2,18,1,0,1,1,1,1
"""Code_24675""",1,7,18,1,0,0,0,4,1
"""Code_7102""",1,14,11,1,0,0,0,1,3
"""Code_20628""",1,7,24,1,0,0,0,1,1
"""Code_18182""",1,13,8,1,0,0,0,1,1
"""Code_24250""",1,4,10,1,0,0,0,1,1
"""Code_16219""",1,6,20,1,0,0,0,1,1
"""Code_8204""",1,4,14,1,0,0,0,1,2
"""Code_26109""",1,6,21,1,0,0,0,1,1
"""Code_25724""",1,13,21,1,0,0,0,1,1
"""Code_31208""",1,3,11,1,0,0,0,1,1
"""Code_18226""",1,9,19,1,0,0,0,1,1
"""Code_22269""",1,4,13,1,0,0,0,1,1
"""Code_8443""",1,0,9,1,0,0,0,1,1
"""Code_4778""",1,7,29,1,0,0,0,1,1
"""Code_4729""",1,4,21,1,1,0,0,1,1
"""Code_6557""",1,13,25,1,0,0,0,1,1
"""Code_24403""",1,7,15,1,0,0,0,1,1
"""Code_13409""",1,4,11,1,0,0,0,1,2
"""Code_15276""",1,7,17,1,0,0,0,2,1
"""Code_2740""",1,7,23,1,0,0,0,1,3
"""Code_31275""",1,6,18,1,0,0,0,1,1
"""Code_24817""",1,7,19,1,0,0,0,1,1
"""Code_31871""",1,11,16,1,0,0,0,1,1
"""Code_7401""",1,4,9,1,0,0,0,1,2
"""Code_6558""",1,2,21,1,0,0,0,2,1
"""Code_26837""",1,3,20,1,0,0,0,1,1
"""Code_24806""",1,15,27,1,0,0,0,1,1
"""Code_5857""",1,16,21,1,0,0,0,1,1
"""Code_13767""",1,7,16,1,0,0,0,1,1
"""Code_12420""",1,3,21,1,0,0,0,1,1
"""Code_16592""",1,4,11,1,0,0,0,1,2
"""Code_17712""",1,9,22,1,0,0,0,1,1
"""Code_17114""",1,2,18,1,0,0,0,1,1
"""Code_10960""",1,15,16,1,0,0,0,1,1
"""Code_7855""",1,7,20,1,0,0,0,1,1
"""Code_16984""",1,9,9,1,0,0,0,1,1
"""Code_23526""",1,1,15,1,0,0,0,1,1
"""Code_21405""",1,12,13,1,0,0,0,1,1
"""Code_17986""",1,7,23,1,0,0,0,1,1
"""Code_28077""",1,6,24,1,0,0,0,1,1
"""Code_15632""",1,4,24,1,0,0,0,1,2
"""Code_22770""",1,4,27,1,0,0,0,1,1
"""Code_7391""",1,15,17,1,0,0,0,1,1
"""Code_25287""",1,9,13,1,0,0,0,1,1
"""Code_26553""",1,4,21,1,0,0,0,1,2
"""Code_2292""",1,13,21,1,0,0,0,1,1
"""Code_19421""",1,8,16,1,0,1,0,4,1
"""Code_12662""",1,5,20,1,0,0,0,1,1
"""Code_6413""",1,5,14,1,0,0,0,1,1
"""Code_8815""",1,4,15,1,0,0,0,1,2
"""Code_32184""",1,9,28,1,1,0,0,1,1
"""Code_14722""",1,11,32,1,0,0,0,2,1
"""Code_1113""",1,10,25,1,0,0,0,1,1
"""Code_28283""",1,3,18,1,0,0,0,1,1
"""Code_1692""",1,15,23,1,0,0,0,1,1
"""Code_12965""",1,5,16,1,0,0,0,2,1
"""Code_8091""",1,7,21,1,0,0,0,1,2
"""Code_13033""",1,6,8,1,0,0,0,1,1
"""Code_15478""",1,15,23,1,0,0,0,2,1
"""Code_18151""",1,12,17,1,0,0,0,1,1
"""Code_3509""",1,12,18,1,0,0,0,1,1
"""Code_15880""",1,9,32,1,0,0,0,1,1
"""Code_30198""",1,1,22,1,0,0,0,1,1
"""Code_3247""",1,7,13,1,0,0,0,1,1
"""Code_5434""",1,7,13,1,0,0,0,1,1
"""Code_5649""",1,2,23,1,0,0,0,2,1
"""Code_23286""",1,5,12,1,0,0,0,1,1
"""Code_226""",1,7,24,1,0,0,0,1,1
"""Code_13772""",1,2,21,1,0,0,0,1,1
"""Code_14430""",1,7,27,1,0,0,0,1,1
"""Code_20792""",1,5,13,1,0,0,0,1,1
"""Code_31764""",1,12,16,1,0,0,0,1,1
"""Code_25297""",1,15,26,1,0,0,0,1,1
"""Code_13337""",1,15,18,1,0,0,0,1,1
"""Code_5411""",1,4,9,1,0,0,0,1,2
"""Code_7170""",1,13,16,1,0,0,0,1,1
"""Code_11925""",1,7,48,1,0,0,0,2,1
"""Code_20652""",1,8,11,1,0,0,0,1,1
"""Code_13965""",1,5,19,1,0,0,0,1,1
"""Code_18044""",1,2,17,1,0,0,0,1,1
"""Code_8335""",1,7,24,1,0,0,0,3,1
"""Code_17607""",1,2,15,1,0,0,0,1,2
"""Code_435""",1,4,20,1,0,0,0,1,1
"""Code_13969""",1,3,9,1,0,0,0,1,1
"""Code_19371""",1,5,30,1,0,0,0,1,1
"""Code_2190""",1,2,18,1,0,0,0,1,2
"""Code_16767""",1,7,8,1,0,0,0,1,1
"""Code_24863""",1,4,14,1,0,0,0,1,2
"""Code_27085""",1,7,11,1,0,0,0,1,1
"""Code_16933""",1,15,22,1,0,0,0,1,1
"""Code_18302""",1,3,22,1,0,0,0,1,1
"""Code_6433""",1,9,19,1,0,0,0,1,1
"""Code_14407""",1,9,51,1,0,0,0,1,1
"""Code_4198""",1,12,16,1,0,0,0,1,1
"""Code_21913""",1,8,25,1,0,1,1,1,1
"""Code_22267""",1,13,15,1,0,0,0,1,1
"""Code_10978""",1,15,24,1,0,0,0,1,1
"""Code_6554""",1,15,12,1,0,0,0,1,1
"""Code_23976""",1,5,11,1,0,0,0,1,1
"""Code_21191""",1,15,23,1,0,0,0,1,1
"""Code_25411""",1,2,16,1,0,1,1,1,1
"""Code_16118""",1,2,19,1,0,0,0,1,1
"""Code_14249""",1,2,21,1,0,0,0,1,1
"""Code_24852""",1,7,9,1,0,0,0,1,1
"""Code_16836""",1,4,14,1,0,0,0,1,1
"""Code_9920""",1,4,12,1,0,0,0,2,1
"""Code_24859""",1,8,21,1,0,0,0,1,1
"""Code_26827""",1,12,15,1,0,0,0,1,1
"""Code_22253""",1,2,27,1,0,0,1,1,1
"""Code_2082""",1,2,20,1,0,0,0,1,1
"""Code_28665""",1,7,10,1,0,0,0,1,1
"""Code_16120""",1,3,18,1,0,0,0,1,1
"""Code_14800""",1,7,27,1,0,0,0,1,1
"""Code_2694""",1,5,10,1,0,0,1,1,1
"""Code_26881""",1,7,24,1,0,0,0,1,1
"""Code_3414""",1,10,24,1,0,0,0,4,1
"""Code_22970""",1,7,26,1,0,0,0,1,1
"""Code_15382""",1,7,14,1,0,0,0,1,2
"""Code_14317""",1,4,9,1,0,0,0,1,2
"""Code_14996""",1,4,25,1,0,0,0,1,2
"""Code_7823""",1,15,14,1,0,0,0,1,1
"""Code_6528""",1,16,14,1,0,0,0,1,1
"""Code_18199""",1,12,21,1,0,0,0,2,1
"""Code_27375""",1,7,24,1,0,0,0,2,1
"""Code_21969""",1,2,10,1,0,0,0,1,1
"""Code_19999""",1,12,13,1,0,0,0,1,1
"""Code_9743""",1,5,25,1,0,0,0,1,1
"""Code_19192""",1,3,18,1,0,1,0,1,1
"""Code_15917""",1,4,18,1,0,0,0,1,2
"""Code_6048""",1,4,15,1,0,0,0,1,1
"""Code_5513""",1,4,11,1,0,0,0,1,2
"""Code_29063""",1,4,11,1,0,0,0,1,1
"""Code_26928""",1,16,10,1,0,0,0,1,1
"""Code_28725""",1,9,28,1,0,0,0,2,1
"""Code_1318""",1,2,12,1,0,0,0,1,1
"""Code_12618""",1,7,9,1,0,0,0,1,1
"""Code_12748""",1,3,13,1,0,0,0,1,1
"""Code_31073""",1,5,11,1,0,0,0,1,1
"""Code_30798""",1,13,26,1,0,0,0,1,1
"""Code_18608""",1,7,21,1,0,0,0,1,1
"""Code_26239""",1,2,12,1,0,0,0,1,1
"""Code_18295""",1,4,16,1,0,0,0,1,2
"""Code_28579""",1,2,27,1,0,0,0,1,1
"""Code_25751""",1,7,1019,1,0,0,0,1,1
"""Code_11855""",1,7,18,1,0,0,0,2,1
"""Code_9035""",1,8,21,1,0,0,0,1,1
"""Code_16035""",1,3,14,1,0,0,0,1,1
"""Code_15164""",1,1,28,1,0,0,0,1,1
"""Code_4854""",1,2,16,1,0,0,0,1,1
"""Code_24393""",1,11,10,1,0,0,0,1,1
"""Code_1834""",1,7,23,1,0,0,0,1,1
"""Code_23674""",1,15,26,1,0,0,0,1,1
"""Code_2619""",1,6,21,1,0,0,0,1,1
"""Code_746""",1,7,19,1,0,0,0,1,1
"""Code_7398""",1,2,14,1,0,0,0,1,1
"""Code_19857""",1,7,9,1,0,0,0,1,1
"""Code_11532""",1,9,12,1,1,0,0,1,1
"""Code_15369""",1,1,15,1,0,0,0,1,1
"""Code_30118""",1,4,13,1,0,0,0,1,1
"""Code_15691""",1,5,13,1,0,0,0,1,1
"""Code_6660""",1,2,14,1,0,0,0,1,1
"""Code_19004""",1,7,17,1,0,0,0,1,1
"""Code_18816""",1,12,24,1,0,0,0,1,1
"""Code_16537""",1,7,20,1,0,0,0,1,3
"""Code_3776""",1,9,23,1,0,0,0,1,1
"""Code_12362""",1,6,13,1,0,0,0,2,1
"""Code_10561""",1,4,17,1,0,0,0,1,2
"""Code_27379""",1,9,18,1,0,0,0,1,3
"""Code_8177""",1,4,27,1,0,0,0,1,1
"""Code_5196""",1,6,10,1,0,0,0,1,1
"""Code_14323""",1,7,26,1,0,0,0,3,1
"""Code_19504""",1,5,12,1,0,0,0,1,1
"""Code_25194""",1,4,26,1,0,0,0,1,2
"""Code_9614""",1,7,22,1,0,0,0,1,1
"""Code_2051""",1,4,22,1,0,0,0,1,1
"""Code_32234""",1,13,15,1,0,0,0,1,1
"""Code_31049""",1,3,27,1,0,0,0,1,1
"""Code_27945""",1,12,20,1,0,0,0,1,1
"""Code_28469""",1,13,8,1,0,0,0,1,1
"""Code_12450""",1,3,17,1,0,0,0,1,2
"""Code_17308""",1,9,21,1,0,0,0,1,1
"""Code_2415""",1,5,20,1,0,0,0,1,1
"""Code_270""",1,1,17,1,0,0,0,2,1
"""Code_11201""",1,3,18,1,0,0,0,1,1
"""Code_21673""",1,4,22,1,0,0,0,1,1
"""Code_12830""",1,7,23,1,0,0,0,1,1
"""Code_20626""",1,13,19,1,1,1,0,1,1
"""Code_26559""",1,12,15,1,0,0,0,1,1
"""Code_7272""",1,11,22,1,0,0,0,1,1
"""Code_22669""",1,10,17,1,0,0,0,1,1
"""Code_1360""",1,6,13,1,0,0,0,1,1
"""Code_30780""",1,4,11,1,0,0,0,1,1
"""Code_26349""",1,3,17,1,0,0,0,1,1
"""Code_22101""",1,9,16,1,0,0,0,1,1
"""Code_22980""",1,7,13,1,0,0,0,1,1
"""Code_31188""",1,15,11,1,0,0,0,1,1
"""Code_21148""",1,15,20,1,0,0,0,1,1
"""Code_13950""",1,7,16,1,0,0,0,1,1
"""Code_21790""",1,9,19,1,0,0,0,1,1
"""Code_20738""",1,13,9,1,0,0,0,1,1
"""Code_18321""",1,5,11,1,0,0,0,1,1
"""Code_913""",1,4,19,1,0,0,0,1,2
"""Code_23518""",1,7,17,1,0,0,0,1,1
"""Code_20170""",1,4,14,1,0,0,0,1,2
"""Code_8478""",1,9,18,1,0,1,0,1,1
"""Code_29603""",1,4,17,1,0,0,0,1,2
"""Code_9634""",1,15,20,1,0,0,0,1,1
"""Code_6271""",1,7,22,1,0,0,0,1,1
"""Code_200""",1,2,21,1,0,1,0,1,1
"""Code_8065""",1,2,30,1,0,0,0,1,1
"""Code_4427""",1,4,9,1,0,0,0,1,1
"""Code_3885""",1,4,7,1,0,0,0,1,3
"""Code_24612""",1,7,27,1,0,0,0,2,1
"""Code_742""",1,7,21,1,0,0,0,2,2
"""Code_4306""",1,15,24,1,0,0,0,1,1
"""Code_22702""",1,1,20,1,0,0,0,1,3
"""Code_27637""",1,6,26,1,0,0,0,1,2
"""Code_28731""",1,2,22,1,0,0,0,1,1
"""Code_4605""",1,15,14,1,0,0,0,1,1
"""Code_6132""",1,2,50,1,0,0,0,1,1
"""Code_2562""",1,7,22,1,0,0,0,1,1
"""Code_3578""",1,7,12,1,0,0,0,1,1
"""Code_18525""",1,2,22,1,0,0,0,1,1
"""Code_30571""",1,0,22,1,0,1,1,1,1
"""Code_22618""",1,1,33,1,0,0,0,1,1
"""Code_15966""",1,12,26,1,0,0,0,1,1
"""Code_18451""",1,5,13,1,0,0,0,1,1
"""Code_2437""",1,7,29,1,0,0,0,1,1
"""Code_18533""",1,7,8,1,0,0,0,1,1
"""Code_30442""",1,4,19,1,0,0,0,3,2
"""Code_23495""",1,7,21,1,0,0,0,1,1
"""Code_29977""",1,11,19,1,0,0,0,1,1
"""Code_7368""",1,4,13,1,0,0,0,1,2
"""Code_31908""",1,7,14,1,0,0,0,1,2
"""Code_24366""",1,3,20,1,0,0,0,1,1
"""Code_1276""",1,7,18,1,0,0,0,1,1
"""Code_31983""",1,7,14,1,0,0,0,1,1
"""Code_19713""",1,4,14,1,0,0,0,1,2
"""Code_30062""",1,2,16,1,0,1,0,1,1
"""Code_15138""",1,2,8,1,0,0,0,1,1
"""Code_3731""",1,3,28,1,0,0,0,1,1
"""Code_10997""",1,7,14,1,0,0,0,1,1
"""Code_8665""",1,3,15,1,0,0,0,1,1
"""Code_414""",1,3,33,1,0,0,0,1,1
"""Code_8818""",1,12,22,1,0,0,0,1,1
"""Code_14553""",1,5,14,1,0,0,0,1,1
"""Code_4298""",1,9,20,1,0,0,0,1,1
"""Code_8296""",1,7,13,1,0,0,0,1,1
"""Code_19735""",1,3,13,1,0,1,1,1,1
"""Code_17868""",1,5,12,1,0,0,0,3,1
"""Code_31609""",1,0,6,1,0,0,0,1,2
"""Code_2442""",1,15,27,1,0,0,0,1,1
"""Code_24211""",1,7,24,1,0,0,0,1,1
"""Code_9016""",1,0,28,1,0,0,0,1,1
"""Code_18205""",1,7,13,1,0,0,0,1,1
"""Code_221""",1,4,17,1,0,0,0,1,2
"""Code_9172""",1,1,31,1,0,0,0,2,1
"""Code_5779""",1,2,9,1,0,0,0,1,1
"""Code_13120""",1,7,21,1,0,0,0,1,1
"""Code_9989""",1,9,11,1,0,1,1,1,1
"""Code_14564""",1,2,15,1,0,0,0,1,1
"""Code_22760""",1,3,15,1,0,0,0,1,1
"""Code_25365""",1,2,21,1,0,0,0,1,1
"""Code_17824""",1,9,24,1,0,1,1,1,1
"""Code_20285""",1,5,14,1,0,0,0,1,1
"""Code_10666""",1,3,22,1,0,0,0,1,1
"""Code_3650""",1,7,18,1,0,0,0,1,1
"""Code_27207""",1,6,19,1,0,0,0,1,1
"""Code_15929""",1,12,21,1,0,0,0,1,1
"""Code_21200""",1,0,18,1,0,0,0,1,1
"""Code_20446""",1,3,16,1,0,0,0,1,1
"""Code_27612""",1,7,25,1,0,0,0,1,1
"""Code_10164""",1,2,11,1,0,0,0,1,1
"""Code_28539""",1,7,19,1,0,0,0,1,1
"""Code_27768""",1,9,20,1,1,1,0,2,1
"""Code_31789""",1,15,12,1,0,0,0,2,1
"""Code_9423""",1,12,22,1,0,0,0,1,1
"""Code_26602""",1,3,9,1,0,0,0,1,1
"""Code_4490""",1,1,20,1,0,0,0,1,1
"""Code_1710""",1,4,17,1,0,0,0,2,2
"""Code_23551""",1,2,9,1,1,1,0,1,1
"""Code_20176""",1,3,14,1,0,1,0,1,1
"""Code_8786""",1,7,26,1,0,0,0,1,1
"""Code_17265""",1,7,14,1,0,0,0,2,1
"""Code_31424""",1,2,24,1,0,0,0,1,1
"""Code_17957""",1,4,19,1,0,0,0,1,1
"""Code_26030""",1,4,16,1,0,0,0,1,2
"""Code_22778""",1,14,15,1,0,0,0,1,1
"""Code_17378""",1,7,17,1,1,0,0,1,1
"""Code_277""",1,3,21,1,0,0,0,1,1
"""Code_19367""",1,6,17,1,0,0,0,1,1
"""Code_16357""",1,3,22,1,0,0,0,1,1
"""Code_26740""",1,5,21,1,0,0,0,1,1
"""Code_28041""",1,6,12,1,0,0,0,1,1
"""Code_28248""",1,4,21,1,0,0,0,1,2
"""Code_15213""",1,7,21,1,0,0,0,1,1
"""Code_15191""",1,6,15,1,0,0,0,1,1
"""Code_8038""",1,4,9,1,0,0,0,1,2
"""Code_24839""",1,9,24,1,1,0,0,1,1
"""Code_32357""",1,7,26,1,0,0,0,1,1
"""Code_18202""",1,5,17,1,0,0,0,1,1
"""Code_15286""",1,2,15,1,0,0,0,1,1
"""Code_22407""",1,14,10,1,0,0,0,1,1
"""Code_11505""",1,4,26,1,0,0,0,1,2
"""Code_14549""",1,7,14,1,0,0,0,1,1
"""Code_16458""",1,15,16,1,0,0,0,4,1
"""Code_7918""",1,4,10,1,0,0,0,1,1
"""Code_13435""",1,2,15,1,0,0,0,1,1
"""Code_26486""",1,7,23,1,0,0,0,1,1
"""Code_15527""",1,14,28,1,0,0,0,1,1
"""Code_5268""",1,7,10,1,0,0,0,1,1
"""Code_26175""",1,7,28,1,0,0,0,1,1
"""Code_17820""",1,1,32,1,0,0,0,1,1
"""Code_20283""",1,0,24,1,0,0,0,1,1
"""Code_3774""",1,13,14,1,0,0,0,1,1
"""Code_24744""",1,3,25,1,0,0,0,1,1
"""Code_23583""",1,7,22,1,0,0,0,2,1
"""Code_24835""",1,2,12,1,0,0,0,2,1
"""Code_17275""",1,15,2024,1,0,0,0,4,1
"""Code_16077""",1,2,20,1,0,0,0,1,1
"""Code_30222""",1,12,25,1,0,0,0,1,2
"""Code_32264""",1,3,20,1,0,0,0,1,1
"""Code_30760""",1,4,9,1,0,0,0,1,2
"""Code_11735""",1,8,15,1,0,0,1,1,1
"""Code_21283""",1,3,15,1,0,0,0,1,1
"""Code_3108""",1,2,19,1,0,0,0,1,1
"""Code_2028""",1,2,17,1,0,1,0,1,1
"""Code_21905""",1,7,12,1,0,0,0,1,1
"""Code_19128""",1,2,12,1,0,0,0,1,1
"""Code_22909""",1,4,10,1,0,0,0,1,2
"""Code_430""",1,12,17,1,0,0,0,1,1
"""Code_21358""",1,9,21,1,0,1,1,1,1
"""Code_29077""",1,2,11,1,0,0,0,1,1
"""Code_20556""",1,3,12,1,0,0,0,1,1
"""Code_16960""",1,4,14,1,0,0,0,1,2
"""Code_28773""",1,1,24,1,0,0,0,1,1
"""Code_1369""",1,3,17,1,0,0,0,1,1
"""Code_4791""",1,3,25,1,0,0,0,1,1
"""Code_12911""",1,13,19,1,0,0,0,1,1
"""Code_8046""",1,1,22,1,0,0,0,1,1
"""Code_27030""",1,7,22,1,0,0,0,1,1
"""Code_21427""",1,2,18,1,0,0,0,1,1
"""Code_16234""",1,4,11,1,0,0,0,1,1
"""Code_5624""",1,15,19,1,0,0,0,1,1
"""Code_18767""",1,4,11,1,0,0,0,1,2
"""Code_19803""",1,5,16,1,0,0,0,1,1
"""Code_10468""",1,7,20,1,0,0,0,1,1
